amp,freq
3352,3200.0
2100,2285.714285714286
297,3200.0
3064,2666.6666666666665
2418,4000.0
5712,2666.6666666666665
4277,3200.0
7587,2000.0
8321,1600.0
3236,1066.6666666666667
3731,2000.0
3542,16000.0
3776,8000.0
3683,8000.0
3931,16000.0
166,1777.7777777777778
3746,2000.0
933,3200.0
1264,8000.0
1285,3200.0
2662,2000.0
870,2666.6666666666665
727,16000.0
775,8000.0
690,16000.0
2456,2285.714285714286
1590,5333.333333333333
4800,2000.0
4067,3200.0
6649,2666.6666666666665
5257,8000.0
5274,16000.0
5260,16000.0
6380,5333.333333333333
10965,2285.714285714286
2065,2285.714285714286
2755,8000.0
5077,2285.714285714286
4490,2285.714285714286
2024,3200.0
4254,4000.0
527,2666.6666666666665
4471,2666.6666666666665
730,2666.6666666666665
2261,5333.333333333333
2492,2666.6666666666665
2999,2666.6666666666665
1194,2666.6666666666665
700,4000.0
2828,2666.6666666666665
728,3200.0
4696,2666.6666666666665
3390,4000.0
6371,2285.714285714286
4467,3200.0
8536,4000.0
11046,1777.7777777777778
3186,4000.0
4747,5333.333333333333
4891,2000.0
3143,2285.714285714286
2024,5333.333333333333
5490,3200.0
387,2285.714285714286
4795,3200.0
706,4000.0
3733,3200.0
3199,2666.6666666666665
2053,3200.0
495,3200.0
1615,3200.0
3026,2666.6666666666665
143,3200.0
3887,2666.6666666666665
2781,4000.0
5607,2666.6666666666665
4254,4000.0
7581,2666.6666666666665
11041,1333.3333333333333
4863,3200.0
5164,16000.0
3584,1777.7777777777778
2594,2000.0
2438,16000.0
4835,3200.0
677,2000.0
4118,4000.0
1357,4000.0
3935,4000.0
2372,2285.714285714286
1160,3200.0
99,4000.0
1868,3200.0
2203,2666.6666666666665
500,3200.0
3020,2666.6666666666665
1967,5333.333333333333
5369,2666.6666666666665
3796,3200.0
6401,3200.0
5736,4000.0
6444,8000.0
11495,1777.7777777777778
3237,4000.0
5506,5333.333333333333
4079,2000.0
2138,3200.0
686,4000.0
6075,3200.0
740,2666.6666666666665
4303,2666.6666666666665
286,4000.0
4797,4000.0
2730,2285.714285714286
1308,3200.0
1060,4000.0
2595,3200.0
2334,2666.6666666666665
104,4000.0
2867,2666.6666666666665
1321,4000.0
4938,2666.6666666666665
3697,4000.0
6201,3200.0
5148,4000.0
7419,3200.0
10805,2000.0
3045,4000.0
7148,5333.333333333333
2982,2000.0
1507,2666.6666666666665
62,8000.0
6152,3200.0
1034,2666.6666666666665
3074,3200.0
2326,8000.0
2402,16000.0
1263,5333.333333333333
4746,4000.0
894,2666.6666666666665
892,16000.0
1038,16000.0
110,5333.333333333333
699,4000.0
2330,3200.0
695,2666.6666666666665
667,16000.0
697,16000.0
510,8000.0
2037,4000.0
1410,5333.333333333333
3957,1454.5454545454545
3945,16000.0
5128,4000.0
4792,5333.333333333333
6625,1777.7777777777778
9985,1777.7777777777778
3994,4000.0
6955,5333.333333333333
2501,2000.0
750,3200.0
174,8000.0
5431,2666.6666666666665
1859,3200.0
3424,5333.333333333333
2144,4000.0
2415,8000.0
1548,8000.0
3698,4000.0
829,1600.0
1630,1454.5454545454545
1532,1142.857142857143
1529,16000.0
1694,5333.333333333333
1639,8000.0
4547,1777.7777777777778
4513,8000.0
5287,4000.0
5089,16000.0
6182,3200.0
6167,16000.0
6647,8000.0
10343,1600.0
3321,5333.333333333333
8050,4000.0
2157,2285.714285714286
136,5333.333333333333
65,8000.0
61,16000.0
862,8000.0
6031,3200.0
1566,3200.0
4170,4000.0
843,3200.0
2722,3200.0
1324,4000.0
1811,5333.333333333333
1479,4000.0
629,4000.0
638,16000.0
670,4000.0
589,16000.0
1314,3200.0
880,2666.6666666666665
745,16000.0
1810,2000.0
1732,8000.0
4778,1333.3333333333333
4705,16000.0
5689,3200.0
5599,16000.0
6812,3200.0
9897,1600.0
2931,5333.333333333333
8808,4000.0
1717,2666.6666666666665
233,4000.0
1271,8000.0
5506,2000.0
1512,4000.0
4660,4000.0
253,3200.0
2787,4000.0
1841,5333.333333333333
1955,16000.0
1336,8000.0
2604,8000.0
1566,3200.0
711,8000.0
823,16000.0
459,4000.0
382,8000.0
1962,4000.0
496,2285.714285714286
98,8000.0
1867,2666.6666666666665
916,5333.333333333333
3801,1600.0
3759,16000.0
5381,4000.0
4642,5333.333333333333
6015,4000.0
5954,16000.0
7082,4000.0
9268,1777.7777777777778
3170,5333.333333333333
8758,5333.333333333333
1341,2666.6666666666665
154,4000.0
1893,5333.333333333333
4929,2285.714285714286
1569,4000.0
4579,4000.0
281,4000.0
2832,5333.333333333333
1541,4000.0
2889,8000.0
1601,8000.0
2343,4000.0
1334,5333.333333333333
831,8000.0
859,16000.0
249,8000.0
772,16000.0
76,8000.0
74,16000.0
1817,2666.6666666666665
202,5333.333333333333
283,16000.0
76,8000.0
58,16000.0
1206,8000.0
1166,16000.0
1612,8000.0
1092,3200.0
2770,3200.0
2478,8000.0
4473,4000.0
4434,16000.0
5767,4000.0
4980,8000.0
7212,2666.6666666666665
9060,1600.0
2140,5333.333333333333
9771,4000.0
1234,3200.0
906,4000.0
2973,5333.333333333333
4410,2285.714285714286
1250,4000.0
5058,4000.0
46,3200.0
3458,4000.0
136,5333.333333333333
3998,4000.0
1907,2000.0
1027,5333.333333333333
2376,4000.0
2259,3200.0
746,8000.0
1108,8000.0
598,8000.0
895,16000.0
2265,2666.6666666666665
248,5333.333333333333
2129,4000.0
1699,8000.0
1939,8000.0
1896,16000.0
4885,2666.6666666666665
3738,8000.0
6208,2666.6666666666665
5803,4000.0
7007,5333.333333333333
9407,2000.0
1204,5333.333333333333
10675,4000.0
1508,4000.0
1881,4000.0
3688,4000.0
4145,2666.6666666666665
761,4000.0
5474,4000.0
40,3200.0
3562,4000.0
308,4000.0
4485,4000.0
117,3200.0
555,16000.0
378,5333.333333333333
753,8000.0
1899,5333.333333333333
2730,4000.0
51,4000.0
1951,5333.333333333333
1529,2285.714285714286
60,5333.333333333333
2686,4000.0
500,4000.0
3818,2666.6666666666665
3634,8000.0
5879,2666.6666666666665
4973,5333.333333333333
7673,3200.0
7769,1777.7777777777778
1927,5333.333333333333
11012,5333.333333333333
798,4000.0
2594,4000.0
3702,4000.0
2557,2666.6666666666665
484,4000.0
5132,4000.0
1175,3200.0
3542,4000.0
972,4000.0
4673,4000.0
342,4000.0
2001,5333.333333333333
1471,2666.6666666666665
1523,3200.0
22,8000.0
2528,3200.0
877,4000.0
60,4000.0
2112,3200.0
548,4000.0
3611,4000.0
2833,5333.333333333333
5440,2285.714285714286
4969,8000.0
7730,2666.6666666666665
7138,1600.0
1406,8000.0
10470,4000.0
67,4000.0
3378,5333.333333333333
3774,3200.0
1522,3200.0
32,4000.0
4203,4000.0
2342,5333.333333333333
2389,16000.0
2245,16000.0
3472,5333.333333333333
1062,3200.0
4323,4000.0
1422,4000.0
3036,5333.333333333333
2696,4000.0
540,4000.0
549,3200.0
2550,4000.0
701,4000.0
1269,4000.0
1952,4000.0
673,3200.0
3019,3200.0
1672,8000.0
5111,3200.0
3833,5333.333333333333
6309,3200.0
5508,8000.0
6602,5333.333333333333
6777,2000.0
135,5333.333333333333
10945,4000.0
256,4000.0
4428,5333.333333333333
3892,3200.0
1573,4000.0
581,3200.0
4058,5333.333333333333
1556,4000.0
4166,4000.0
448,3200.0
3307,4000.0
232,3200.0
3093,5333.333333333333
2669,4000.0
1113,5333.333333333333
1285,4000.0
1663,3200.0
149,4000.0
1089,4000.0
1770,4000.0
142,5333.333333333333
2166,4000.0
1754,5333.333333333333
5846,1066.6666666666667
5138,8000.0
6687,5333.333333333333
4998,2000.0
142,5333.333333333333
9991,5333.333333333333
315,4000.0
5558,5333.333333333333
3294,3200.0
1127,5333.333333333333
1338,4000.0
3234,3200.0
1163,4000.0
4448,5333.333333333333
934,2666.6666666666665
2966,5333.333333333333
805,4000.0
1980,8000.0
1145,16000.0
1859,8000.0
1431,4000.0
1413,5333.333333333333
1811,4000.0
975,5333.333333333333
191,4000.0
1240,8000.0
63,3200.0
163,16000.0
672,8000.0
490,5333.333333333333
1991,4000.0
1035,5333.333333333333
3396,4000.0
2591,8000.0
5011,4000.0
4549,4000.0
5946,2666.6666666666665
3957,1777.7777777777778
45,8000.0
9156,4000.0
125,5333.333333333333
6396,5333.333333333333
2163,3200.0
1781,5333.333333333333
2096,4000.0
2068,3200.0
310,8000.0
4535,3200.0
1791,4000.0
3084,8000.0
1493,4000.0
2644,5333.333333333333
702,5333.333333333333
1869,8000.0
1145,4000.0
673,5333.333333333333
1617,5333.333333333333
320,5333.333333333333
347,5333.333333333333
1163,5333.333333333333
52,4000.0
470,8000.0
598,4000.0
407,16000.0
1823,3200.0
1302,8000.0
2939,4000.0
2611,8000.0
4489,4000.0
4207,8000.0
5175,4000.0
5018,16000.0
6376,4000.0
2850,2000.0
271,8000.0
7600,4000.0
1103,5333.333333333333
6642,5333.333333333333
931,3200.0
2279,5333.333333333333
2082,5333.333333333333
1215,4000.0
250,4000.0
3674,4000.0
2196,5333.333333333333
3710,4000.0
1149,5333.333333333333
3743,5333.333333333333
18,4000.0
2127,8000.0
1168,4000.0
537,5333.333333333333
1201,4000.0
106,4000.0
227,8000.0
479,8000.0
294,8000.0
363,16000.0
211,8000.0
301,16000.0
546,5333.333333333333
173,5333.333333333333
1782,4000.0
1179,8000.0
2682,3200.0
2634,16000.0
4340,3200.0
4255,8000.0
5019,4000.0
4918,8000.0
5400,8000.0
2371,2000.0
303,8000.0
6765,4000.0
1012,5333.333333333333
6596,5333.333333333333
197,4000.0
2585,4000.0
2171,5333.333333333333
1599,5333.333333333333
1011,5333.333333333333
2485,2666.6666666666665
1553,8000.0
3850,4000.0
1756,4000.0
4204,5333.333333333333
634,5333.333333333333
2561,5333.333333333333
669,5333.333333333333
481,5333.333333333333
958,5333.333333333333
886,16000.0
1018,16000.0
329,4000.0
447,8000.0
85,8000.0
164,8000.0
137,4000.0
449,8000.0
80,5333.333333333333
1142,3200.0
1086,16000.0
2406,4000.0
2031,8000.0
3896,3200.0
3601,8000.0
4713,3200.0
4657,16000.0
4708,8000.0
1184,2000.0
364,5333.333333333333
5677,5333.333333333333
1046,5333.333333333333
6318,4000.0
719,5333.333333333333
3152,4000.0
1990,5333.333333333333
1870,5333.333333333333
1507,5333.333333333333
1828,4000.0
999,5333.333333333333
3403,4000.0
1645,4000.0
3579,4000.0
1226,5333.333333333333
2505,5333.333333333333
320,5333.333333333333
554,5333.333333333333
1209,3200.0
572,5333.333333333333
759,5333.333333333333
123,5333.333333333333
480,4000.0
86,3200.0
652,4000.0
544,16000.0
1801,2666.6666666666665
1697,8000.0
3331,3200.0
3279,8000.0
4241,4000.0
4121,8000.0
4740,4000.0
180,2285.714285714286
729,8000.0
3989,5333.333333333333
1103,5333.333333333333
5377,4000.0
1630,4000.0
3223,5333.333333333333
1139,5333.333333333333
1920,5333.333333333333
1433,4000.0
1396,4000.0
442,8000.0
3129,4000.0
1513,4000.0
3230,5333.333333333333
1971,4000.0
2385,8000.0
810,1333.3333333333333
423,4000.0
710,8000.0
12,4000.0
717,4000.0
43,4000.0
476,5333.333333333333
379,8000.0
3667,888.8888888888889
3635,16000.0
4318,3200.0
479,1777.7777777777778
577,16000.0
2395,5333.333333333333
847,5333.333333333333
4578,4000.0
2589,5333.333333333333
3048,4000.0
350,5333.333333333333
2065,5333.333333333333
368,4000.0
1207,5333.333333333333
573,8000.0
2477,3200.0
1488,5333.333333333333
2606,3200.0
1924,8000.0
2377,8000.0
513,2666.6666666666665
805,8000.0
635,2666.6666666666665
351,8000.0
908,4000.0
402,5333.333333333333
699,5333.333333333333
285,5333.333333333333
409,8000.0
128,4000.0
3552,800.0
3501,16000.0
4256,3200.0
1550,1333.3333333333333
1245,5333.333333333333
3901,4000.0
3062,5333.333333333333
3117,16000.0
1026,2666.6666666666665
1635,8000.0
39,3200.0
578,5333.333333333333
311,8000.0
1844,2666.6666666666665
1500,5333.333333333333
2456,4000.0
2127,5333.333333333333
2309,16000.0
473,2000.0
515,16000.0
937,1777.7777777777778
928,16000.0
1010,16000.0
646,8000.0
710,8000.0
607,16000.0
1057,8000.0
494,8000.0
517,16000.0
479,16000.0
654,8000.0
210,5333.333333333333
1105,4000.0
1021,8000.0
2134,3200.0
2069,16000.0
3456,2285.714285714286
3449,16000.0
4110,3200.0
3924,8000.0
3935,16000.0
1619,1454.5454545454545
1370,16000.0
3794,3200.0
2343,2666.6666666666665
2461,16000.0
1111,5333.333333333333
1500,5333.333333333333
78,3200.0
646,8000.0
518,16000.0
2215,2285.714285714286
1605,8000.0
2768,3200.0
337,1454.5454545454545
496,16000.0
930,2666.6666666666665
705,5333.333333333333
1040,8000.0
368,3200.0
1013,5333.333333333333
152,5333.333333333333
437,4000.0
319,8000.0
1192,4000.0
1138,8000.0
2291,2666.6666666666665
2285,16000.0
3459,3200.0
3456,16000.0
4242,3200.0
11,2000.0
400,8000.0
2708,4000.0
1428,8000.0
4647,4000.0
2366,3200.0
2831,8000.0
191,5333.333333333333
1734,5333.333333333333
430,4000.0
922,5333.333333333333
816,16000.0
2713,2285.714285714286
1590,5333.333333333333
3129,4000.0
1941,4000.0
2242,8000.0
249,3200.0
500,8000.0
1136,3200.0
477,5333.333333333333
1137,8000.0
17,3200.0
850,5333.333333333333
21,5333.333333333333
443,4000.0
347,5333.333333333333
3980,842.1052631578947
3817,8000.0
4559,5333.333333333333
1323,2000.0
1369,8000.0
4861,4000.0
886,5333.333333333333
5948,5333.333333333333
1467,3200.0
2845,5333.333333333333
828,5333.333333333333
1363,8000.0
746,3200.0
2022,2666.6666666666665
991,8000.0
3524,5333.333333333333
1674,4000.0
3902,5333.333333333333
1210,4000.0
1883,8000.0
841,4000.0
255,5333.333333333333
1216,4000.0
424,4000.0
697,8000.0
221,3200.0
512,2285.714285714286
64,8000.0
995,4000.0
946,16000.0
2099,3200.0
2073,16000.0
3836,1600.0
3750,16000.0
3971,8000.0
3915,16000.0
4586,5333.333333333333
3585,5333.333333333333
3677,16000.0
2694,4000.0
887,5333.333333333333
6161,5333.333333333333
1036,5333.333333333333
5326,5333.333333333333
328,2666.6666666666665
1785,8000.0
95,5333.333333333333
219,8000.0
448,8000.0
1001,8000.0
233,4000.0
3229,5333.333333333333
1372,5333.333333333333
3284,5333.333333333333
2280,8000.0
3123,5333.333333333333
1633,4000.0
2073,8000.0
429,3200.0
116,8000.0
1156,4000.0
366,5333.333333333333
664,8000.0
63,8000.0
203,8000.0
245,5333.333333333333
552,3200.0
169,8000.0
2379,1454.5454545454545
2112,8000.0
3469,5333.333333333333
3194,8000.0
4383,4000.0
3919,5333.333333333333
4680,3200.0
3501,4000.0
3554,16000.0
4275,4000.0
1063,8000.0
6582,4000.0
1779,5333.333333333333
3908,8000.0
2230,5333.333333333333
3354,16000.0
1139,4000.0
1181,5333.333333333333
1191,4000.0
1550,4000.0
907,8000.0
2419,4000.0
2395,8000.0
4066,5333.333333333333
935,5333.333333333333
4111,5333.333333333333
1065,4000.0
1140,8000.0
1418,2000.0
277,5333.333333333333
705,4000.0
837,5333.333333333333
618,2285.714285714286
412,5333.333333333333
1070,5333.333333333333
788,5333.333333333333
2395,2000.0
2367,16000.0
4157,2285.714285714286
3305,5333.333333333333
4416,5333.333333333333
4131,5333.333333333333
4371,8000.0
509,5333.333333333333
4834,8000.0
6139,5333.333333333333
562,5333.333333333333
4961,5333.333333333333
2602,5333.333333333333
4518,8000.0
1122,5333.333333333333
4162,5333.333333333333
925,5333.333333333333
222,8000.0
114,8000.0
1473,8000.0
1047,8000.0
1280,8000.0
313,8000.0
4036,5333.333333333333
1240,4000.0
3392,5333.333333333333
1534,5333.333333333333
3149,8000.0
426,5333.333333333333
2614,8000.0
521,4000.0
11,5333.333333333333
806,8000.0
112,5333.333333333333
975,5333.333333333333
815,5333.333333333333
175,5333.333333333333
283,8000.0
498,5333.333333333333
23,5333.333333333333
1506,5333.333333333333
182,5333.333333333333
1630,4000.0
1561,16000.0
2307,3200.0
2190,16000.0
3495,4000.0
2952,5333.333333333333
4206,3200.0
4070,8000.0
4633,5333.333333333333
5972,1777.7777777777778
1023,5333.333333333333
4542,5333.333333333333
4162,8000.0
4617,16000.0
472,3200.0
2946,5333.333333333333
428,5333.333333333333
446,8000.0
944,8000.0
2928,4000.0
601,5333.333333333333
3710,2666.6666666666665
2520,8000.0
2972,8000.0
1502,8000.0
4034,4000.0
1156,5333.333333333333
1517,8000.0
699,8000.0
891,8000.0
1766,3200.0
490,4000.0
212,8000.0
581,8000.0
312,5333.333333333333
975,5333.333333333333
940,4000.0
549,8000.0
857,8000.0
280,4000.0
1530,5333.333333333333
1220,5333.333333333333
2595,3200.0
2501,16000.0
2906,4000.0
2878,8000.0
4006,4000.0
3933,16000.0
4239,8000.0
3882,8000.0
4533,5333.333333333333
4975,1600.0
1791,8000.0
3493,5333.333333333333
3114,16000.0
4520,5333.333333333333
148,3200.0
1780,5333.333333333333
467,5333.333333333333
1004,16000.0
581,5333.333333333333
3476,4000.0
1040,5333.333333333333
1701,5333.333333333333
1697,16000.0
3379,4000.0
1372,4000.0
3269,4000.0
472,2285.714285714286
327,4000.0
1003,3200.0
1190,3200.0
783,4000.0
67,4000.0
1427,2285.714285714286
130,4000.0
2097,2666.6666666666665
1732,4000.0
3399,3200.0
2131,3200.0
3987,4000.0
2963,3200.0
3124,16000.0
2458,5333.333333333333
2910,5333.333333333333
3895,2666.6666666666665
1900,5333.333333333333
1923,16000.0
1839,16000.0
3286,3200.0
678,3200.0
2597,2666.6666666666665
1139,5333.333333333333
1173,16000.0
1081,16000.0
2976,4000.0
1566,3200.0
1622,16000.0
1538,16000.0
3765,5333.333333333333
1170,3200.0
1260,8000.0
945,16000.0
1663,8000.0
533,3200.0
756,2666.6666666666665
640,2666.6666666666665
143,8000.0
96,16000.0
113,16000.0
1039,2666.6666666666665
416,5333.333333333333
422,16000.0
409,16000.0
821,5333.333333333333
756,16000.0
1051,5333.333333333333
831,5333.333333333333
1908,4000.0
1586,4000.0
2497,2666.6666666666665
1946,3200.0
2680,4000.0
1820,2000.0
2244,8000.0
877,2666.6666666666665
1004,8000.0
1889,1454.5454545454545
1884,16000.0
2789,4000.0
1848,3200.0
2526,2666.6666666666665
1872,3200.0
2158,3200.0
955,2666.6666666666665
1274,8000.0
423,1777.7777777777778
581,8000.0
578,2285.714285714286
562,16000.0
564,16000.0
557,16000.0
920,2666.6666666666665
813,5333.333333333333
993,5333.333333333333
956,16000.0
1308,5333.333333333333
912,3200.0
1585,5333.333333333333
764,3200.0
854,16000.0
672,8000.0
1600,8000.0
628,5333.333333333333
1291,8000.0
839,8000.0
852,16000.0
685,16000.0
1727,4000.0
726,8000.0
1031,16000.0
826,16000.0
1227,8000.0
1020,16000.0
1103,16000.0
32,5333.333333333333
682,8000.0
29,8000.0
684,8000.0
91,8000.0
1008,16000.0
893,8000.0
928,8000.0
745,5333.333333333333
134,8000.0
101,16000.0
24,8000.0
846,8000.0
182,8000.0
734,4000.0
252,8000.0
1314,8000.0
446,5333.333333333333
1126,5333.333333333333
161,8000.0
2121,8000.0
493,8000.0
1239,8000.0
487,8000.0
1106,5333.333333333333
310,8000.0
1473,8000.0
412,8000.0
1506,8000.0
126,8000.0
1926,8000.0
939,8000.0
1633,8000.0
775,5333.333333333333
1447,8000.0
1216,8000.0
1158,8000.0
1756,8000.0
1970,8000.0
2550,8000.0
2766,8000.0
2864,5333.333333333333
1905,8000.0
3212,8000.0
1083,8000.0
2210,8000.0
1982,8000.0
2731,8000.0
1029,16000.0
1514,5333.333333333333
1592,8000.0
1461,16000.0
1568,8000.0
2317,8000.0
1769,5333.333333333333
2840,8000.0
1611,8000.0
1928,8000.0
1396,8000.0
2955,16000.0
3753,8000.0
3383,8000.0
1877,8000.0
3225,8000.0
3215,8000.0
3802,8000.0
2475,8000.0
3123,8000.0
2867,8000.0
2354,8000.0
1561,5333.333333333333
2789,16000.0
3704,8000.0
3894,8000.0
2429,8000.0
1583,8000.0
2453,8000.0
3181,8000.0
2894,8000.0
2409,8000.0
2632,8000.0
2293,8000.0
5266,8000.0
6146,8000.0
6249,8000.0
6453,8000.0
6420,8000.0
5803,8000.0
5002,8000.0
3200,8000.0
3022,8000.0
3860,8000.0
4163,8000.0
3509,8000.0
4255,8000.0
4721,8000.0
5289,8000.0
4652,8000.0
4126,8000.0
3263,8000.0
3568,8000.0
2530,8000.0
1564,5333.333333333333
2517,8000.0
2319,8000.0
1913,16000.0
2163,8000.0
3223,8000.0
4171,8000.0
5552,8000.0
5643,8000.0
4528,8000.0
4037,8000.0
4843,8000.0
5433,8000.0
3607,8000.0
2493,8000.0
2126,8000.0
2805,8000.0
3126,8000.0
1167,8000.0
922,16000.0
874,8000.0
762,8000.0
2063,8000.0
2875,8000.0
2407,8000.0
1587,8000.0
2137,8000.0
1618,8000.0
2347,8000.0
2254,8000.0
2941,8000.0
2016,8000.0
2209,5333.333333333333
4018,8000.0
5545,8000.0
3973,8000.0
4075,16000.0
4077,8000.0
3830,5333.333333333333
3888,8000.0
4013,8000.0
4716,8000.0
3962,8000.0
3539,8000.0
4024,8000.0
4243,8000.0
4897,8000.0
4561,8000.0
5213,8000.0
5005,8000.0
4811,8000.0
4567,8000.0
4456,8000.0
5194,8000.0
4601,8000.0
3248,8000.0
3392,8000.0
2906,8000.0
3002,8000.0
2960,8000.0
2719,8000.0
2234,8000.0
3521,8000.0
3483,8000.0
2419,8000.0
3363,5333.333333333333
4812,8000.0
4451,8000.0
3183,8000.0
3225,16000.0
3732,8000.0
3595,8000.0
2816,8000.0
1348,8000.0
2142,8000.0
3305,8000.0
3259,8000.0
2575,8000.0
2851,8000.0
2874,16000.0
2769,8000.0
2615,8000.0
1619,8000.0
1741,8000.0
2128,5333.333333333333
2918,16000.0
3271,8000.0
4531,5333.333333333333
4218,8000.0
2735,8000.0
3527,8000.0
3968,8000.0
2397,8000.0
4083,8000.0
5184,8000.0
4480,8000.0
3131,8000.0
2946,8000.0
2813,8000.0
2604,8000.0
2936,8000.0
3246,8000.0
3036,8000.0
4035,16000.0
4980,8000.0
5050,8000.0
3908,8000.0
6096,8000.0
7015,8000.0
6595,8000.0
6025,8000.0
7113,8000.0
7867,8000.0
7094,8000.0
6416,8000.0
5383,8000.0
5001,8000.0
4042,8000.0
2610,8000.0
1870,8000.0
2120,8000.0
2097,8000.0
610,8000.0
691,16000.0
308,16000.0
673,8000.0
525,16000.0
77,16000.0
642,8000.0
558,16000.0
431,8000.0
499,16000.0
2114,8000.0
4721,8000.0
6226,8000.0
5692,8000.0
5086,8000.0
5078,8000.0
4123,8000.0
2788,8000.0
1790,8000.0
3322,8000.0
3869,8000.0
3155,8000.0
3616,8000.0
3840,8000.0
2964,8000.0
2746,8000.0
3309,8000.0
4039,8000.0
2720,8000.0
5516,16000.0
5347,8000.0
4111,8000.0
3193,8000.0
2496,8000.0
2479,8000.0
2647,8000.0
1528,8000.0
2532,5333.333333333333
3406,16000.0
3190,5333.333333333333
3513,8000.0
3637,8000.0
2830,8000.0
1003,8000.0
1349,8000.0
1670,8000.0
2963,16000.0
2895,8000.0
1561,8000.0
758,16000.0
1276,8000.0
1947,16000.0
3533,8000.0
3432,8000.0
2549,8000.0
2372,5333.333333333333
2995,16000.0
2730,8000.0
3102,5333.333333333333
5641,8000.0
5341,8000.0
4080,16000.0
4146,8000.0
2798,8000.0
1289,8000.0
16,8000.0
764,16000.0
1938,8000.0
2758,8000.0
2420,8000.0
3532,8000.0
4465,8000.0
4922,8000.0
4788,8000.0
5023,8000.0
3621,8000.0
2603,16000.0
2643,8000.0
1667,8000.0
1559,5333.333333333333
1976,8000.0
1316,8000.0
1800,16000.0
1918,8000.0
2064,8000.0
1335,16000.0
1756,5333.333333333333
2446,8000.0
2249,16000.0
2431,8000.0
2297,5333.333333333333
3442,16000.0
6035,8000.0
6090,8000.0
5773,8000.0
5346,8000.0
2982,8000.0
1793,8000.0
1305,8000.0
168,8000.0
89,16000.0
1149,16000.0
573,8000.0
1301,16000.0
514,16000.0
160,8000.0
604,16000.0
1021,16000.0
2513,16000.0
6051,8000.0
4705,8000.0
3772,8000.0
2794,16000.0
3941,8000.0
2990,8000.0
2645,16000.0
676,16000.0
760,16000.0
2679,8000.0
1623,8000.0
1321,8000.0
2550,16000.0
4518,8000.0
4005,8000.0
6075,16000.0
6070,8000.0
4448,8000.0
4155,8000.0
5236,8000.0
4195,16000.0
7297,8000.0
4384,8000.0
4244,5333.333333333333
5977,8000.0
5648,16000.0
5817,8000.0
3548,8000.0
3261,8000.0
3242,8000.0
2799,8000.0
1990,8000.0
2137,8000.0
1803,5333.333333333333
2452,8000.0
2810,16000.0
2752,8000.0
3020,5333.333333333333
4240,8000.0
4956,16000.0
5378,8000.0
3901,8000.0
1475,8000.0
1470,8000.0
1862,8000.0
1163,16000.0
2342,8000.0
2147,16000.0
3333,8000.0
3879,8000.0
3586,8000.0
3814,16000.0
4215,8000.0
3798,8000.0
4003,8000.0
3594,8000.0
3442,5333.333333333333
2965,8000.0
2809,16000.0
2605,8000.0
1825,8000.0
1953,8000.0
1595,8000.0
3032,5333.333333333333
2810,16000.0
2314,8000.0
2160,5333.333333333333
3342,16000.0
3231,8000.0
2077,16000.0
1167,8000.0
1004,16000.0
1254,5333.333333333333
3450,8000.0
4269,8000.0
3520,16000.0
2884,8000.0
1888,5333.333333333333
3404,8000.0
2826,8000.0
2902,16000.0
1391,8000.0
2718,5333.333333333333
3655,8000.0
2768,8000.0
3035,8000.0
3544,8000.0
4811,8000.0
4400,8000.0
3943,16000.0
3418,5333.333333333333
5263,8000.0
3982,16000.0
5962,8000.0
5314,8000.0
5070,8000.0
4974,8000.0
4927,8000.0
3962,8000.0
2581,8000.0
2637,5333.333333333333
3181,16000.0
3734,8000.0
4886,8000.0
6599,8000.0
4611,8000.0
4225,16000.0
2999,4000.0
5451,16000.0
6947,8000.0
4032,8000.0
2191,16000.0
1536,8000.0
2125,8000.0
1296,16000.0
3258,8000.0
2761,8000.0
4719,8000.0
4811,16000.0
7587,8000.0
4921,8000.0
3724,8000.0
4078,8000.0
4773,16000.0
7411,8000.0
6704,8000.0
4139,8000.0
4689,8000.0
5696,8000.0
3133,16000.0
3205,8000.0
1112,8000.0
2518,16000.0
2938,8000.0
2760,8000.0
1199,16000.0
661,8000.0
895,16000.0
3942,8000.0
3726,8000.0
5302,16000.0
3024,8000.0
1868,5333.333333333333
3399,16000.0
3133,8000.0
2702,8000.0
2972,16000.0
3769,8000.0
5674,8000.0
5937,8000.0
4473,8000.0
3145,8000.0
4018,8000.0
2169,8000.0
1858,16000.0
202,16000.0
2039,8000.0
2713,16000.0
3781,8000.0
2416,8000.0
2620,8000.0
4699,8000.0
5896,8000.0
4107,8000.0
5402,16000.0
7021,8000.0
8276,8000.0
7743,8000.0
7281,8000.0
6691,8000.0
5547,8000.0
3424,8000.0
3773,8000.0
4061,8000.0
5716,8000.0
5984,8000.0
5397,8000.0
3987,16000.0
4208,8000.0
3565,8000.0
5368,8000.0
5636,8000.0
5258,8000.0
5138,8000.0
4714,8000.0
4506,16000.0
3866,8000.0
2622,8000.0
2841,16000.0
4009,8000.0
2964,8000.0
2458,16000.0
4590,5333.333333333333
4898,8000.0
3406,16000.0
2097,5333.333333333333
5808,8000.0
6365,8000.0
7059,16000.0
6066,8000.0
9147,5333.333333333333
8385,8000.0
12243,16000.0
11933,8000.0
10426,8000.0
10662,8000.0
10907,8000.0
6507,8000.0
5265,16000.0
3437,5333.333333333333
3591,8000.0
1813,8000.0
1149,8000.0
1015,8000.0
81,16000.0
281,16000.0
986,16000.0
2458,8000.0
5283,16000.0
5542,8000.0
4967,16000.0
3570,8000.0
1969,8000.0
2483,16000.0
3780,8000.0
